datetime,temperature,relative_humidity,precipitation,wind_speed,cloud_cover,surface_pressure
2022-11-20 14:00:00,28.1,19,0.0,16.4,0,1015.4
2022-11-20 15:00:00,27.6,22,0.0,13.5,26,1015.0
2022-11-20 16:00:00,27.4,24,0.0,12.5,3,1014.7
2022-11-20 17:00:00,26.5,26,0.0,12.0,4,1014.2
2022-11-20 18:00:00,23.8,31,0.0,7.2,0,1014.1
2022-11-20 19:00:00,22.9,32,0.0,9.2,0,1014.2
2022-11-20 20:00:00,22.1,33,0.0,9.5,100,1014.6
2022-11-20 21:00:00,20.8,41,0.0,14.6,100,1015.1
2022-11-20 22:00:00,19.8,52,0.0,11.7,100,1015.2
2022-11-20 23:00:00,19.0,58,0.0,10.7,52,1014.9
2022-11-21 00:00:00,17.9,65,0.0,8.0,7,1014.8
2022-11-21 01:00:00,16.7,72,0.0,5.9,33,1014.6
2022-11-21 02:00:00,15.7,79,0.0,5.4,87,1014.2
2022-11-21 03:00:00,15.1,82,0.0,6.1,93,1014.2
2022-11-21 04:00:00,14.0,88,0.0,8.0,100,1013.5
2022-11-21 05:00:00,13.6,89,0.0,6.2,100,1013.5
2022-11-21 06:00:00,12.7,93,0.0,9.1,100,1013.4
2022-11-21 07:00:00,12.0,95,0.0,9.4,99,1013.7
2022-11-21 08:00:00,12.9,94,0.0,7.8,97,1014.3
2022-11-21 09:00:00,16.3,78,0.0,2.1,75,1014.8
2022-11-21 10:00:00,19.6,64,0.0,1.1,99,1014.9
2022-11-21 11:00:00,22.5,53,0.0,0.8,71,1014.5
2022-11-21 12:00:00,24.9,43,0.0,4.7,30,1014.0
2022-11-21 13:00:00,26.7,33,0.0,6.8,42,1013.2
2022-11-21 14:00:00,27.6,27,0.0,9.4,35,1012.7
2022-11-21 15:00:00,27.3,26,0.0,11.6,54,1012.1
2022-11-21 16:00:00,27.3,25,0.0,10.9,38,1012.1
2022-11-21 17:00:00,26.3,27,0.0,9.3,37,1011.9
2022-11-21 18:00:00,22.2,36,0.0,8.2,48,1012.2
2022-11-21 19:00:00,20.5,41,0.0,9.1,95,1012.3
2022-11-21 20:00:00,19.7,42,0.0,8.0,95,1012.5
2022-11-21 21:00:00,19.4,42,0.0,7.2,99,1012.8
2022-11-21 22:00:00,19.7,43,0.0,8.8,95,1013.1
2022-11-21 23:00:00,19.1,59,0.0,9.7,100,1013.6
2022-11-22 00:00:00,18.1,74,0.0,8.2,93,1013.9
2022-11-22 01:00:00,17.3,84,0.0,6.0,97,1014.0
2022-11-22 02:00:00,16.4,91,0.0,6.9,97,1013.9
2022-11-22 03:00:00,16.6,91,0.0,7.6,100,1013.5
2022-11-22 04:00:00,17.6,86,0.0,5.1,100,1013.4
2022-11-22 05:00:00,16.4,91,0.0,6.6,100,1013.6
2022-11-22 06:00:00,16.7,90,0.0,6.0,100,1013.5
2022-11-22 07:00:00,16.9,90,0.0,3.5,15,1014.0
2022-11-22 08:00:00,16.5,92,0.0,2.9,0,1014.7
2022-11-22 09:00:00,18.5,81,0.0,2.5,3,1015.4
2022-11-22 10:00:00,21.3,67,0.0,5.6,3,1015.8
2022-11-22 11:00:00,23.2,56,0.0,8.4,0,1015.6
2022-11-22 12:00:00,24.8,46,0.0,10.4,0,1014.9
2022-11-22 13:00:00,26.1,38,0.0,10.5,0,1014.2
2022-11-22 14:00:00,26.8,34,0.0,11.2,0,1013.6
2022-11-22 15:00:00,26.6,34,0.0,11.8,0,1013.6
2022-11-22 16:00:00,26.6,33,0.0,10.7,0,1013.5
2022-11-22 17:00:00,25.9,33,0.0,10.0,0,1013.4
2022-11-22 18:00:00,23.2,39,0.0,6.1,0,1013.7
2022-11-22 19:00:00,21.4,44,0.0,7.2,0,1014.1
2022-11-22 20:00:00,21.3,46,0.0,10.9,4,1014.6
2022-11-22 21:00:00,20.7,53,0.0,17.1,2,1015.4
2022-11-22 22:00:00,19.9,57,0.0,11.9,3,1015.8
2022-11-22 23:00:00,18.9,63,0.0,9.3,6,1015.8
2022-11-23 00:00:00,18.0,69,0.0,7.9,0,1015.7
2022-11-23 01:00:00,17.1,75,0.0,7.9,0,1015.6
2022-11-23 02:00:00,16.2,80,0.0,6.8,3,1015.8
2022-11-23 03:00:00,15.4,88,0.0,5.8,6,1015.4
2022-11-23 04:00:00,14.6,92,0.0,6.2,0,1014.9
2022-11-23 05:00:00,13.7,94,0.0,8.2,0,1014.7
2022-11-23 06:00:00,14.3,92,0.0,6.6,0,1014.5
2022-11-23 07:00:00,13.6,94,0.0,6.5,0,1014.7
2022-11-23 08:00:00,13.3,97,0.0,5.9,0,1015.0
2022-11-23 09:00:00,16.7,82,0.0,5.4,0,1015.4
2022-11-23 10:00:00,19.3,69,0.0,7.2,0,1015.6
2022-11-23 11:00:00,21.7,60,0.0,8.9,1,1015.0
2022-11-23 12:00:00,23.3,49,0.0,8.9,0,1014.1
2022-11-23 13:00:00,24.5,40,0.0,7.2,0,1013.0
2022-11-23 14:00:00,25.1,36,0.0,5.6,0,1011.8
2022-11-23 15:00:00,25.0,37,0.0,7.1,0,1010.7
2022-11-23 16:00:00,25.2,36,0.0,5.9,1,1010.5
2022-11-23 17:00:00,24.6,37,0.0,5.9,0,1010.2
2022-11-23 18:00:00,23.5,40,0.0,4.2,0,1010.3
2022-11-23 19:00:00,22.5,42,0.0,0.8,19,1010.5
2022-11-23 20:00:00,20.1,50,0.0,4.4,5,1010.8
2022-11-23 21:00:00,19.4,50,0.0,11.0,25,1011.6
2022-11-23 22:00:00,19.6,43,0.0,13.1,80,1011.9
2022-11-23 23:00:00,18.7,51,0.0,13.0,72,1012.3
2022-11-24 00:00:00,17.6,63,0.0,10.7,97,1012.4
2022-11-24 01:00:00,17.3,69,0.0,8.9,93,1012.2
2022-11-24 02:00:00,16.8,74,0.0,5.9,100,1011.9
2022-11-24 03:00:00,16.3,74,0.0,6.4,100,1011.4
2022-11-24 04:00:00,17.0,72,0.0,1.6,36,1011.2
2022-11-24 05:00:00,15.0,82,0.0,5.2,17,1010.8
2022-11-24 06:00:00,14.8,82,0.0,7.3,1,1010.6
2022-11-24 07:00:00,14.1,84,0.0,9.4,11,1010.9
2022-11-24 08:00:00,13.9,85,0.0,8.6,3,1011.2
2022-11-24 09:00:00,16.6,69,0.0,8.5,0,1011.6
2022-11-24 10:00:00,19.6,52,0.0,9.4,0,1011.8
2022-11-24 11:00:00,22.0,39,0.0,9.0,0,1011.6
2022-11-24 12:00:00,23.7,29,0.0,11.7,6,1010.9
2022-11-24 13:00:00,24.3,26,0.0,13.7,0,1010.0
2022-11-24 14:00:00,24.4,25,0.0,14.8,0,1009.2
2022-11-24 15:00:00,24.3,25,0.0,14.1,0,1009.2
2022-11-24 16:00:00,24.0,24,0.0,14.3,0,1009.1
2022-11-24 17:00:00,23.3,26,0.0,13.8,0,1009.0
2022-11-24 18:00:00,21.4,30,0.0,7.6,0,1009.1
2022-11-24 19:00:00,19.7,33,0.0,6.9,0,1009.3
2022-11-24 20:00:00,19.2,34,0.0,8.3,0,1009.7
2022-11-24 21:00:00,18.8,34,0.0,9.8,1,1009.9
2022-11-24 22:00:00,18.3,31,0.0,10.7,1,1010.1
2022-11-24 23:00:00,17.7,32,0.0,11.1,0,1010.2
2022-11-25 00:00:00,17.4,37,0.0,12.0,3,1010.4
2022-11-25 01:00:00,17.1,42,0.0,12.0,11,1010.5
2022-11-25 02:00:00,17.1,47,0.0,12.9,20,1010.4
2022-11-25 03:00:00,17.1,47,0.0,12.0,16,1010.0
2022-11-25 04:00:00,17.1,49,0.0,10.6,7,1010.0
2022-11-25 05:00:00,16.6,53,0.0,9.2,17,1010.1
2022-11-25 06:00:00,16.2,58,0.0,8.4,11,1010.3
2022-11-25 07:00:00,15.6,62,0.0,8.7,31,1011.0
2022-11-25 08:00:00,15.6,64,0.0,9.7,8,1011.6
2022-11-25 09:00:00,17.4,59,0.0,10.4,22,1012.5
2022-11-25 10:00:00,19.4,58,0.0,10.2,8,1012.8
2022-11-25 11:00:00,21.7,53,0.1,13.7,42,1012.9
2022-11-25 12:00:00,22.5,51,0.1,17.8,24,1012.5
2022-11-25 13:00:00,23.7,45,0.0,19.6,22,1011.9
2022-11-25 14:00:00,24.2,43,0.0,20.3,23,1011.3
2022-11-25 15:00:00,24.5,39,0.0,19.3,29,1011.3
2022-11-25 16:00:00,24.3,38,0.0,20.1,40,1011.6
2022-11-25 17:00:00,23.4,40,0.0,18.7,35,1011.8
2022-11-25 18:00:00,22.2,44,0.0,13.4,12,1012.0
2022-11-25 19:00:00,21.1,47,0.0,11.1,99,1012.6
2022-11-25 20:00:00,20.8,46,0.0,14.8,35,1013.3
2022-11-25 21:00:00,19.6,49,0.0,12.7,0,1014.0
2022-11-25 22:00:00,18.4,57,0.0,11.9,0,1014.5
2022-11-25 23:00:00,17.3,66,0.0,9.3,0,1014.7
2022-11-26 00:00:00,16.4,72,0.0,7.3,1,1015.2
2022-11-26 01:00:00,15.5,78,0.0,6.7,0,1015.2
2022-11-26 02:00:00,15.1,80,0.0,6.7,9,1015.2
2022-11-26 03:00:00,14.9,80,0.0,6.8,0,1014.6
2022-11-26 04:00:00,15.2,78,0.0,8.6,0,1015.1
2022-11-26 05:00:00,14.6,79,0.0,8.0,0,1014.7
2022-11-26 06:00:00,13.3,85,0.0,7.1,11,1014.8
2022-11-26 07:00:00,12.8,86,0.0,8.9,39,1015.6
2022-11-26 08:00:00,13.6,81,0.0,4.6,35,1016.0
2022-11-26 09:00:00,16.0,69,0.0,5.2,54,1016.6
2022-11-26 10:00:00,18.1,61,0.0,4.1,47,1016.9
2022-11-26 11:00:00,20.0,55,0.0,1.5,26,1017.0
2022-11-26 12:00:00,21.5,50,0.0,4.3,68,1016.2
2022-11-26 13:00:00,22.0,47,0.0,7.2,76,1015.6
2022-11-26 14:00:00,23.1,42,0.0,8.0,51,1015.0
2022-11-26 15:00:00,22.5,43,0.0,7.1,48,1014.9
2022-11-26 16:00:00,22.6,42,0.0,6.5,99,1014.8
2022-11-26 17:00:00,22.2,42,0.0,6.0,100,1014.6
2022-11-26 18:00:00,21.6,43,0.0,5.4,100,1014.8
2022-11-26 19:00:00,20.8,45,0.0,3.6,100,1015.0
2022-11-26 20:00:00,20.6,46,0.0,3.6,100,1015.0
2022-11-26 21:00:00,19.8,48,0.0,4.7,100,1015.1
2022-11-26 22:00:00,18.9,48,0.0,10.4,100,1015.4
2022-11-26 23:00:00,18.3,46,0.0,10.1,100,1015.6
2022-11-27 00:00:00,17.3,50,0.0,8.3,100,1015.9
2022-11-27 01:00:00,16.5,54,0.0,9.4,98,1015.6
2022-11-27 02:00:00,15.4,60,0.0,8.7,100,1015.4
2022-11-27 03:00:00,13.4,75,0.0,6.8,100,1015.0
2022-11-27 04:00:00,13.8,75,0.0,5.4,100,1014.8
2022-11-27 05:00:00,13.1,81,0.0,5.2,100,1014.4
2022-11-27 06:00:00,13.1,83,0.0,4.5,100,1014.2
2022-11-27 07:00:00,13.9,80,0.0,3.4,78,1013.9
2022-11-27 08:00:00,13.0,85,0.0,3.5,100,1014.0
2022-11-27 09:00:00,15.3,75,0.0,4.3,100,1014.4
2022-11-27 10:00:00,17.7,62,0.0,5.1,100,1014.4
2022-11-27 11:00:00,19.8,52,0.0,6.3,100,1013.7
2022-11-27 12:00:00,21.4,41,0.0,7.7,100,1012.8
2022-11-27 13:00:00,22.0,38,0.0,8.0,100,1011.5
2022-11-27 14:00:00,22.1,37,0.0,6.7,100,1011.1
2022-11-27 15:00:00,21.2,41,0.0,8.7,100,1010.6
2022-11-27 16:00:00,21.5,40,0.0,8.7,100,1010.3
2022-11-27 17:00:00,21.1,41,0.0,8.9,100,1010.3
2022-11-27 18:00:00,19.5,45,0.0,5.1,100,1010.4
2022-11-27 19:00:00,17.9,51,0.0,7.9,100,1010.0
2022-11-27 20:00:00,17.8,53,0.0,6.3,90,1009.7
2022-11-27 21:00:00,17.1,59,0.0,6.7,5,1009.8
2022-11-27 22:00:00,16.5,64,0.0,8.2,4,1009.7
2022-11-27 23:00:00,15.8,72,0.0,8.4,7,1009.7
2022-11-28 00:00:00,15.1,81,0.0,8.1,80,1009.4
2022-11-28 01:00:00,14.5,87,0.0,5.4,94,1009.3
2022-11-28 02:00:00,14.1,90,0.0,5.0,15,1009.0
2022-11-28 03:00:00,12.4,95,0.0,7.4,0,1008.5
2022-11-28 04:00:00,11.7,96,0.0,7.2,98,1008.7
2022-11-28 05:00:00,12.0,97,0.0,6.8,100,1008.6
2022-11-28 06:00:00,13.0,97,0.0,8.2,100,1007.8
2022-11-28 07:00:00,13.4,90,0.0,4.1,86,1007.7
2022-11-28 08:00:00,11.8,98,0.0,4.1,78,1008.1
2022-11-28 09:00:00,14.4,89,0.0,1.1,90,1008.3
2022-11-28 10:00:00,17.2,72,0.0,4.0,72,1008.7
2022-11-28 11:00:00,20.0,51,0.0,6.1,100,1008.5
2022-11-28 12:00:00,21.7,40,0.0,7.7,100,1007.6
2022-11-28 13:00:00,22.7,34,0.0,10.7,100,1007.0
2022-11-28 14:00:00,23.0,30,0.0,11.4,99,1006.2
2022-11-28 15:00:00,22.7,32,0.0,13.6,95,1006.0
2022-11-28 16:00:00,22.4,34,0.0,12.5,100,1006.1
2022-11-28 17:00:00,21.3,38,0.0,12.2,100,1006.2
2022-11-28 18:00:00,19.8,42,0.0,9.8,97,1006.7
2022-11-28 19:00:00,18.5,46,0.0,6.1,12,1006.8
2022-11-28 20:00:00,17.2,51,0.0,8.9,0,1007.5
2022-11-28 21:00:00,16.2,56,0.0,6.6,0,1007.8
2022-11-28 22:00:00,14.5,64,0.0,8.1,0,1007.8
2022-11-28 23:00:00,14.2,65,0.0,6.5,0,1007.8
2022-11-29 00:00:00,13.9,66,0.0,6.2,0,1008.1
2022-11-29 01:00:00,13.8,66,0.0,8.0,0,1008.0
2022-11-29 02:00:00,13.5,67,0.0,9.8,0,1008.0
2022-11-29 03:00:00,13.3,71,0.0,7.9,0,1007.7
2022-11-29 04:00:00,12.7,74,0.0,6.5,0,1007.5
2022-11-29 05:00:00,11.7,79,0.0,6.2,0,1007.6
2022-11-29 06:00:00,11.5,80,0.0,5.9,1,1007.6
2022-11-29 07:00:00,12.0,77,0.0,8.3,0,1007.9
2022-11-29 08:00:00,12.1,76,0.0,7.6,0,1008.8
2022-11-29 09:00:00,15.2,61,0.0,7.4,0,1009.5
2022-11-29 10:00:00,18.7,48,0.0,6.6,0,1010.1
2022-11-29 11:00:00,21.5,39,0.0,7.3,0,1010.3
2022-11-29 12:00:00,23.3,33,0.0,8.7,0,1009.9
2022-11-29 13:00:00,24.3,31,0.0,9.9,0,1009.4
2022-11-29 14:00:00,24.6,30,0.0,11.9,0,1009.1
2022-11-29 15:00:00,24.1,32,0.0,6.1,0,1008.8
2022-11-29 16:00:00,24.1,31,0.0,6.1,0,1008.8
2022-11-29 17:00:00,23.2,33,0.0,6.8,0,1009.0
2022-11-29 18:00:00,19.9,41,0.0,7.2,0,1009.3
2022-11-29 19:00:00,19.1,43,0.0,5.8,0,1009.9
2022-11-29 20:00:00,18.0,47,0.0,6.1,0,1010.4
2022-11-29 21:00:00,17.0,51,0.0,6.6,0,1010.6
2022-11-29 22:00:00,16.0,56,0.0,8.7,0,1011.0
2022-11-29 23:00:00,15.5,59,0.0,9.3,0,1011.3
2022-11-30 00:00:00,15.1,62,0.0,6.7,0,1011.5
2022-11-30 01:00:00,13.4,72,0.0,9.4,0,1011.8
2022-11-30 02:00:00,13.2,74,0.0,8.9,1,1011.9
2022-11-30 03:00:00,13.0,77,0.0,8.0,0,1011.4
2022-11-30 04:00:00,12.4,83,0.0,8.3,0,1011.4
2022-11-30 05:00:00,12.0,86,0.0,8.7,0,1011.4
2022-11-30 06:00:00,11.4,88,0.0,9.8,0,1011.2
2022-11-30 07:00:00,12.0,83,0.0,8.1,0,1011.7
2022-11-30 08:00:00,12.2,83,0.0,7.1,0,1012.0
2022-11-30 09:00:00,15.5,67,0.0,2.3,0,1012.6
2022-11-30 10:00:00,19.4,51,0.0,2.3,0,1012.9
2022-11-30 11:00:00,22.2,41,0.0,4.5,0,1013.1
2022-11-30 12:00:00,23.9,34,0.0,3.6,0,1012.5
2022-11-30 13:00:00,25.0,30,0.0,3.2,0,1012.1
2022-11-30 14:00:00,25.6,28,0.0,5.8,0,1011.8
2022-11-30 15:00:00,25.6,26,0.0,6.5,0,1011.6
2022-11-30 16:00:00,25.5,25,0.0,7.6,0,1011.5
2022-11-30 17:00:00,24.7,26,0.0,6.1,0,1011.4
2022-11-30 18:00:00,22.0,31,0.0,5.1,0,1011.7
2022-11-30 19:00:00,20.5,34,0.0,5.4,0,1012.2
2022-11-30 20:00:00,18.8,38,0.0,7.0,0,1012.7
2022-11-30 21:00:00,19.9,40,0.0,11.5,1,1013.2
2022-11-30 22:00:00,19.9,42,0.0,11.3,0,1013.3
2022-11-30 23:00:00,18.8,44,0.0,7.6,0,1013.5
2022-12-01 00:00:00,17.5,48,0.0,7.4,0,1014.1
2022-12-01 01:00:00,17.4,49,0.0,6.3,0,1014.3
2022-12-01 02:00:00,16.5,52,0.0,5.4,0,1014.4
2022-12-01 03:00:00,14.9,65,0.0,4.3,0,1014.4
2022-12-01 04:00:00,15.4,64,0.0,1.9,0,1014.5
2022-12-01 05:00:00,14.9,66,0.0,4.5,0,1014.4
2022-12-01 06:00:00,12.4,75,0.0,6.6,0,1014.3
2022-12-01 07:00:00,10.3,82,0.0,9.1,0,1014.5
2022-12-01 08:00:00,11.6,71,0.0,6.8,0,1014.9
2022-12-01 09:00:00,14.9,57,0.0,8.6,0,1015.4
2022-12-01 10:00:00,18.4,45,0.0,6.5,0,1015.5
2022-12-01 11:00:00,21.7,37,0.0,7.6,0,1015.5
2022-12-01 12:00:00,24.0,31,0.0,8.1,0,1014.8
2022-12-01 13:00:00,25.2,26,0.0,9.1,0,1014.4
2022-12-01 14:00:00,25.6,24,0.0,9.3,0,1014.0
2022-12-01 15:00:00,25.6,26,0.0,6.6,0,1013.6
2022-12-01 16:00:00,25.4,25,0.0,6.2,0,1013.6
2022-12-01 17:00:00,24.5,26,0.0,6.9,0,1013.5
2022-12-01 18:00:00,22.0,30,0.0,9.8,0,1013.6
2022-12-01 19:00:00,20.5,33,0.0,7.9,0,1014.1
2022-12-01 20:00:00,17.7,38,0.0,10.1,0,1014.6
2022-12-01 21:00:00,17.2,41,0.0,7.0,0,1015.1
2022-12-01 22:00:00,16.3,47,0.0,8.1,0,1015.5
2022-12-01 23:00:00,15.0,54,0.0,9.1,0,1015.7
2022-12-02 00:00:00,14.5,59,0.0,9.1,0,1016.2
2022-12-02 01:00:00,13.6,63,0.0,6.3,0,1016.0
2022-12-02 02:00:00,13.6,66,0.0,7.7,0,1015.9
2022-12-02 03:00:00,12.5,74,0.0,9.7,0,1015.8
2022-12-02 04:00:00,11.7,80,0.0,9.9,0,1015.8
2022-12-02 05:00:00,11.1,86,0.0,9.9,0,1015.4
2022-12-02 06:00:00,10.7,87,0.0,9.4,0,1015.4
2022-12-02 07:00:00,10.6,88,0.0,8.6,0,1016.1
2022-12-02 08:00:00,11.3,89,0.0,5.7,0,1016.6
2022-12-02 09:00:00,14.9,74,0.0,8.3,0,1017.2
2022-12-02 10:00:00,18.3,58,0.0,7.9,0,1017.4
2022-12-02 11:00:00,21.3,50,0.0,10.3,0,1017.0
2022-12-02 12:00:00,23.3,43,0.0,12.2,0,1016.3
2022-12-02 13:00:00,24.6,34,0.0,14.3,0,1015.6
2022-12-02 14:00:00,25.1,32,0.0,14.8,0,1014.8
2022-12-02 15:00:00,24.7,33,0.0,13.2,0,1014.8
2022-12-02 16:00:00,24.6,35,0.0,12.2,3,1014.7
2022-12-02 17:00:00,24.1,35,0.0,9.3,2,1014.6
2022-12-02 18:00:00,20.9,43,0.0,6.6,0,1014.7
2022-12-02 19:00:00,20.5,45,0.0,8.0,36,1015.1
2022-12-02 20:00:00,20.1,48,0.0,14.1,99,1015.8
2022-12-02 21:00:00,19.2,53,0.0,15.0,18,1016.1
2022-12-02 22:00:00,18.2,63,0.0,13.9,50,1016.2
2022-12-02 23:00:00,17.3,71,0.0,11.8,100,1016.5
2022-12-03 00:00:00,16.3,77,0.0,9.7,99,1016.4
2022-12-03 01:00:00,15.7,82,0.0,8.6,95,1016.1
2022-12-03 02:00:00,15.1,86,0.0,8.0,5,1015.9
2022-12-03 03:00:00,14.9,90,0.0,7.8,12,1015.7
2022-12-03 04:00:00,15.1,89,0.0,7.6,88,1015.4
2022-12-03 05:00:00,15.1,90,0.0,7.3,96,1015.4
2022-12-03 06:00:00,15.0,90,0.0,7.9,100,1015.1
2022-12-03 07:00:00,14.9,92,0.0,8.8,96,1015.3
2022-12-03 08:00:00,15.1,91,0.0,9.3,99,1015.5
2022-12-03 09:00:00,17.1,81,0.0,7.7,90,1015.6
2022-12-03 10:00:00,19.0,72,0.0,8.7,65,1015.7
2022-12-03 11:00:00,21.5,60,0.0,13.2,29,1015.6
2022-12-03 12:00:00,23.2,50,0.0,18.6,88,1014.8
2022-12-03 13:00:00,24.1,43,0.0,16.5,44,1014.0
2022-12-03 14:00:00,25.2,37,0.0,15.8,76,1013.3
2022-12-03 15:00:00,25.0,38,0.0,16.8,48,1013.5
2022-12-03 16:00:00,24.8,38,0.0,17.9,100,1013.5
2022-12-03 17:00:00,23.8,41,0.0,17.2,100,1013.7
2022-12-03 18:00:00,22.8,43,0.0,15.9,96,1014.0
2022-12-03 19:00:00,21.2,45,0.0,14.8,7,1014.8
2022-12-03 20:00:00,20.3,48,0.0,15.0,1,1015.6
2022-12-03 21:00:00,19.2,54,0.0,14.2,0,1016.0
2022-12-03 22:00:00,18.0,63,0.0,12.1,0,1016.4
2022-12-03 23:00:00,16.9,70,0.0,9.8,0,1016.6
2022-12-04 00:00:00,15.9,77,0.0,7.9,3,1016.6
2022-12-04 01:00:00,15.2,81,0.0,8.0,8,1016.6
2022-12-04 02:00:00,14.5,85,0.0,6.6,7,1016.7
2022-12-04 03:00:00,14.2,86,0.0,6.5,10,1016.4
2022-12-04 04:00:00,13.6,88,0.0,5.9,7,1016.3
2022-12-04 05:00:00,12.8,91,0.0,7.0,20,1016.3
2022-12-04 06:00:00,12.3,92,0.0,8.3,33,1016.3
2022-12-04 07:00:00,11.7,93,0.0,10.1,20,1016.8
2022-12-04 08:00:00,11.9,94,0.0,9.5,10,1017.4
2022-12-04 09:00:00,15.7,78,0.0,5.8,13,1017.6
2022-12-04 10:00:00,18.7,64,0.0,6.9,11,1017.9
2022-12-04 11:00:00,21.6,51,0.0,10.6,25,1017.7
2022-12-04 12:00:00,23.2,40,0.0,15.0,71,1016.9
2022-12-04 13:00:00,24.2,35,0.0,15.9,83,1016.0
2022-12-04 14:00:00,24.9,32,0.0,14.8,47,1015.3
2022-12-04 15:00:00,24.9,32,0.0,15.9,100,1014.9
2022-12-04 16:00:00,23.9,39,0.0,17.0,100,1015.2
2022-12-04 17:00:00,22.2,49,0.0,16.9,100,1015.5
2022-12-04 18:00:00,21.6,52,0.0,15.1,100,1015.8
2022-12-04 19:00:00,20.8,56,0.0,14.5,100,1016.6
2022-12-04 20:00:00,20.3,60,0.0,15.7,98,1017.4
2022-12-04 21:00:00,19.7,64,0.0,14.8,54,1017.7
2022-12-04 22:00:00,18.8,69,0.0,12.6,34,1018.0
2022-12-04 23:00:00,18.0,74,0.0,10.5,40,1018.2
2022-12-05 00:00:00,17.5,77,0.0,9.5,57,1018.2
2022-12-05 01:00:00,17.4,79,0.0,9.5,46,1018.0
2022-12-05 02:00:00,17.0,81,0.0,9.2,40,1018.0
2022-12-05 03:00:00,16.4,86,0.0,7.7,25,1017.7
2022-12-05 04:00:00,15.8,89,0.1,7.3,64,1017.7
2022-12-05 05:00:00,15.5,92,0.1,6.2,56,1017.4
2022-12-05 06:00:00,14.7,95,0.0,5.2,49,1017.5
2022-12-05 07:00:00,14.0,97,0.0,5.7,21,1018.1
2022-12-05 08:00:00,13.8,97,0.0,5.4,26,1018.5
2022-12-05 09:00:00,16.1,87,0.0,5.8,14,1019.0
2022-12-05 10:00:00,18.6,70,0.0,8.0,9,1019.4
2022-12-05 11:00:00,21.0,49,0.0,12.8,9,1019.3
2022-12-05 12:00:00,22.4,39,0.0,14.1,12,1018.7
2022-12-05 13:00:00,23.0,36,0.0,14.8,8,1018.0
2022-12-05 14:00:00,23.7,34,0.0,14.2,28,1017.0
2022-12-05 15:00:00,23.2,36,0.0,17.4,25,1016.8
2022-12-05 16:00:00,23.5,34,0.0,17.4,48,1016.5
2022-12-05 17:00:00,22.3,39,0.0,18.0,16,1016.5
2022-12-05 18:00:00,20.4,45,0.0,13.0,0,1016.6
2022-12-05 19:00:00,19.1,49,0.0,9.0,0,1017.2
2022-12-05 20:00:00,18.2,52,0.0,9.4,6,1017.7
2022-12-05 21:00:00,17.7,58,0.0,13.4,8,1018.4
2022-12-05 22:00:00,17.0,65,0.0,10.4,7,1018.6
2022-12-05 23:00:00,15.9,71,0.0,6.7,8,1018.5
2022-12-06 00:00:00,14.0,81,0.0,8.7,3,1018.5
2022-12-06 01:00:00,13.5,85,0.0,8.6,5,1018.2
2022-12-06 02:00:00,12.7,89,0.0,9.2,9,1018.0
2022-12-06 03:00:00,13.5,85,0.0,8.1,8,1017.2
2022-12-06 04:00:00,12.9,89,0.0,9.9,3,1017.0
2022-12-06 05:00:00,13.4,88,0.0,8.5,18,1017.0
2022-12-06 06:00:00,14.5,87,0.0,5.4,31,1016.8
2022-12-06 07:00:00,14.4,89,0.0,3.7,27,1017.3
2022-12-06 08:00:00,13.5,92,0.0,4.0,25,1017.7
2022-12-06 09:00:00,15.4,84,0.0,2.2,23,1018.3
2022-12-06 10:00:00,17.8,73,0.0,2.9,5,1018.6
2022-12-06 11:00:00,20.2,59,0.0,6.7,23,1018.4
2022-12-06 12:00:00,21.6,51,0.0,10.0,34,1017.7
2022-12-06 13:00:00,22.5,47,0.0,11.7,31,1016.7
2022-12-06 14:00:00,23.0,43,0.0,12.2,28,1015.8
2022-12-06 15:00:00,22.7,42,0.0,10.2,28,1015.5
2022-12-06 16:00:00,22.5,42,0.0,10.0,32,1015.4
2022-12-06 17:00:00,22.0,42,0.0,7.7,48,1015.4
2022-12-06 18:00:00,19.4,49,0.0,7.9,91,1015.4
2022-12-06 19:00:00,19.1,51,0.0,7.4,74,1015.7
2022-12-06 20:00:00,18.8,55,0.0,9.7,78,1016.2
2022-12-06 21:00:00,18.2,57,0.0,10.7,47,1016.5
2022-12-06 22:00:00,17.3,64,0.0,7.4,3,1016.8
2022-12-06 23:00:00,15.2,76,0.0,5.8,30,1017.0
2022-12-07 00:00:00,14.4,82,0.0,6.5,0,1017.2
2022-12-07 01:00:00,13.5,88,0.0,6.2,3,1017.1
2022-12-07 02:00:00,12.7,91,0.0,7.9,0,1016.8
2022-12-07 03:00:00,13.2,91,0.0,5.7,0,1016.3
2022-12-07 04:00:00,13.4,89,0.0,4.8,0,1016.4
2022-12-07 05:00:00,13.7,90,0.0,3.4,0,1016.3
2022-12-07 06:00:00,13.3,92,0.0,3.4,5,1016.0
2022-12-07 07:00:00,12.9,95,0.0,4.0,19,1016.4
2022-12-07 08:00:00,12.7,95,0.0,2.3,19,1016.7
2022-12-07 09:00:00,14.2,86,0.0,0.5,22,1017.0
2022-12-07 10:00:00,17.1,71,0.0,0.8,100,1017.4
2022-12-07 11:00:00,19.1,62,0.0,2.5,84,1017.5
2022-12-07 12:00:00,20.4,53,0.0,2.9,16,1016.9
2022-12-07 13:00:00,22.0,44,0.0,2.2,21,1016.1
2022-12-07 14:00:00,22.7,38,0.0,2.3,38,1015.4
2022-12-07 15:00:00,22.7,36,0.0,6.5,14,1014.9
